t	zoom	rot	act	bright	sat	cut	onset	low	mid	high	rms	beatRank
9.000	-0.4775	-0.2749	0.0290	0.0534	0.6966	0.0238	0.0000	0.0000	0.0000	0.0000	0.0000	2
9.067	-0.5841	-0.4968	0.0421	0.0619	0.7047	0.0635	0.0000	0.0000	0.0000	0.0000	0.0000	0
9.133	-0.0833	-0.0028	0.0311	0.0674	0.7032	0.0424	0.0000	0.0000	0.0000	0.0000	0.0000	0
9.200	0.0841	-0.3998	0.0548	0.0793	0.7114	0.1076	0.0000	0.0000	0.0000	0.0000	0.0000	0
9.267	0.2646	-0.4045	0.0699	0.0895	0.7141	0.0877	0.0000	0.0000	0.0000	0.0000	0.0000	0
9.333	0.1844	0.0051	0.0545	0.0929	0.6953	0.0407	0.0000	0.0000	0.0000	0.0000	0.0000	0
9.400	0.9649	0.5247	0.0854	0.0995	0.6916	0.0846	0.0000	0.0000	0.0000	0.0000	0.0000	0
9.467	0.6058	0.2627	0.0692	0.1006	0.6765	0.0279	0.0000	0.0000	0.0000	0.0000	0.0000	1
9.533	2.0843	-4.1888	0.0861	0.0849	0.6321	0.1025	0.0000	0.0000	0.0000	0.0000	0.0000	0
9.600	2.6652	1.4220	0.0702	0.0588	0.5461	0.2051	0.0000	0.0000	0.0000	0.0000	0.0000	0
9.667	1.3441	-0.4492	0.0389	0.0530	0.5334	0.0926	0.0000	0.0000	0.0000	0.0000	0.0000	0
9.733	2.9812	-2.2834	0.0406	0.0410	0.4791	0.1412	0.0000	0.0000	0.0000	0.0000	0.0000	0
9.800	1.7581	0.0133	0.0231	0.0420	0.4715	0.0169	0.0000	0.0000	0.0000	0.0000	0.0000	0
9.867	-3.6575	-2.3410	0.0222	0.0288	0.4186	0.0586	0.0000	0.0000	0.0000	0.0000	0.0000	0
9.933	1.2057	-1.0699	0.0113	0.0268	0.4366	0.0054	0.0000	0.0000	0.0000	0.0000	0.0000	0
