t	zoom	rot	act	bright	sat	cut	onset	low	mid	high	rms	beatRank
0.000	0.0000	0.0000	0.0000	0.2765	0.4045	0.0000	0.0000	8.0048	6.8850	2.8458	0.1495	0
0.067	0.4678	-0.0074	0.1315	0.2792	0.4206	0.1439	4.9454	9.4478	6.0615	0.7055	0.1807	0
0.133	0.1652	0.8220	0.1278	0.2774	0.4512	0.1044	4.9448	9.4506	7.9695	5.6632	0.1439	0
0.200	0.1483	-0.1530	0.1215	0.2824	0.4729	0.1145	1.8882	9.9890	7.1986	3.2175	0.1720	0
0.267	-0.5930	0.8355	0.1300	0.2990	0.4620	0.1409	1.7792	10.1887	7.7085	7.1953	0.1888	0
0.333	-0.2959	1.0835	0.1247	0.3191	0.4398	0.0941	0.6342	10.3682	9.0300	3.5045	0.2239	0
0.400	-0.0529	0.1383	0.1200	0.2707	0.4700	0.2054	3.1471	10.4410	8.6121	5.2568	0.2301	0
0.467	-0.0239	-0.1753	0.1217	0.2833	0.4702	0.0941	0.2843	10.3723	8.5483	5.4655	0.2596	2
0.533	-0.0867	-0.3485	0.1356	0.3234	0.4343	0.2157	8.6839	10.8808	8.4845	4.3060	0.2727	0
0.600	0.1675	0.4603	0.1445	0.3162	0.4172	0.2365	0.4245	9.5214	6.3123	3.0679	0.1417	0
0.667	-0.2957	-0.3085	0.1179	0.3274	0.3885	0.1529	1.0978	10.2701	6.7028	1.6722	0.1986	0
0.733	-0.0364	-2.9630	0.1428	0.3367	0.3455	0.2186	2.0545	10.6326	8.9285	7.1165	0.2438	0
0.800	0.2298	-0.1156	0.1190	0.3194	0.3301	0.1044	8.0313	10.6237	8.3764	6.4257	0.2364	0
0.867	1.3041	-0.1935	0.1173	0.3183	0.3339	0.1037	0.2401	10.5564	6.9005	2.4043	0.2234	0
0.933	0.1139	-0.1239	0.1274	0.3689	0.3345	0.2218	1.8032	10.4737	7.5458	3.4040	0.2277	0
1.000	-0.1626	-0.8182	0.1248	0.3520	0.3367	0.1400	5.9604	11.1701	9.9156	6.9582	0.2950	1
1.067	-1.3951	-0.5778	0.1192	0.3366	0.3349	0.1603	0.0597	9.2086	6.2530	0.3500	0.1712	0
1.133	-0.1498	-0.0902	0.1150	0.3408	0.3552	0.1265	2.6394	9.5124	6.8247	2.2697	0.1450	0
1.200	-0.0139	-0.4976	0.1189	0.3240	0.3568	0.1461	7.8497	10.1593	7.9635	5.4298	0.2005	0
1.267	0.4211	-0.5128	0.1224	0.3185	0.3651	0.1044	8.2842	10.4298	8.2922	6.1325	0.2222	0
1.333	0.4092	-0.4614	0.1134	0.3208	0.3593	0.1453	0.6004	10.4071	8.4187	2.8282	0.2066	0
1.400	-0.9310	-0.4903	0.1098	0.3346	0.3400	0.1127	1.6618	10.2185	9.1266	6.5904	0.2027	0
1.467	-0.4704	-0.9056	0.1220	0.3587	0.3107	0.1672	0.0572	9.9875	8.4271	4.7502	0.2415	4
1.533	0.0713	-0.1221	0.1110	0.3653	0.3078	0.0882	9.8521	10.9869	8.6717	4.9608	0.2818	0
1.600	0.0611	-0.2172	0.1122	0.3505	0.3080	0.1103	0.0229	8.6796	7.5353	5.0988	0.1153	0
1.667	-0.2310	-0.2276	0.1208	0.3478	0.2894	0.0895	0.1841	9.6330	7.5252	1.3536	0.1473	0
1.733	-1.5503	-0.0733	0.1248	0.3629	0.2916	0.1100	2.6139	9.9956	8.5357	6.9711	0.1900	0
1.800	-0.2233	-0.0588	0.1210	0.3555	0.3066	0.1370	1.8118	10.1330	9.4446	6.4091	0.2153	0
1.867	0.6054	-0.0923	0.1176	0.3642	0.3132	0.0809	0.4495	10.2744	8.8309	3.3994	0.2099	0
1.933	0.4201	-0.0471	0.1144	0.3551	0.3319	0.1056	0.2179	10.3287	8.1934	2.9116	0.2092	0
2.000	-0.0098	-0.1786	0.1124	0.3505	0.3316	0.1284	2.1389	11.2314	10.0525	6.5937	0.3006	1
2.067	-0.0805	-0.1261	0.1062	0.3411	0.3349	0.0922	0.0495	9.3524	5.7296	0.5996	0.1711	0
2.133	-0.1598	-2.0556	0.1069	0.3435	0.3164	0.0929	1.8424	9.7558	6.5488	1.2842	0.1502	0
2.200	-0.2068	-0.2045	0.1106	0.3679	0.3011	0.1255	3.1863	10.3971	7.9506	6.4111	0.2161	0
2.267	-0.0996	-0.1451	0.1055	0.3440	0.2963	0.0983	5.4078	10.5868	8.5128	6.2760	0.2419	0
2.333	-0.0012	-0.1278	0.0968	0.3457	0.2934	0.0512	0.3101	10.5741	8.2416	2.5647	0.2279	0
2.400	0.0780	-0.1202	0.1037	0.3582	0.2786	0.1142	1.2404	10.4882	7.4093	5.5492	0.2215	0
2.467	-0.4466	-0.1197	0.1027	0.3452	0.2898	0.1245	2.6370	10.2796	8.9333	4.7894	0.2615	2
2.533	-0.9109	-0.0775	0.1004	0.3423	0.3005	0.0843	9.7609	10.9865	8.7826	4.8756	0.2798	0
2.600	-0.2458	-0.0671	0.0902	0.3405	0.3014	0.0691	0.0163	9.1105	5.8346	4.7365	0.1289	0
2.667	-0.3083	-0.0753	0.0939	0.3272	0.3159	0.1017	3.2832	9.9796	7.7321	2.1790	0.1669	0
2.733	0.0116	-0.0797	0.0920	0.3235	0.3157	0.0605	0.3630	10.1512	7.8464	6.7908	0.1982	0
2.800	-0.1230	-0.0737	0.0908	0.3246	0.3076	0.0564	1.9032	10.3347	8.1928	6.1589	0.2097	0
2.867	-0.8195	-0.0689	0.0926	0.3283	0.2928	0.0605	1.3235	10.2651	8.6164	5.0321	0.2040	0
2.933	-0.1930	-0.0801	0.0906	0.3339	0.2900	0.0471	0.3219	10.2844	8.1775	2.0229	0.2074	0
3.000	-0.1507	-0.1010	0.0857	0.3379	0.2830	0.0358	1.7735	11.1211	10.1795	6.5980	0.2933	1
3.067	-0.2239	-0.1317	0.0867	0.3395	0.2644	0.0495	0.0572	9.5219	6.4966	1.2591	0.1772	0
3.133	0.3676	-0.1384	0.0855	0.3439	0.2519	0.0284	0.9982	9.2278	6.9125	1.0763	0.1189	0
3.200	-0.1879	-0.1177	0.0908	0.3414	0.2579	0.0890	2.3804	9.9659	7.0169	4.8230	0.1684	0
3.267	-1.3474	-0.0850	0.0904	0.3405	0.2378	0.0755	8.3337	10.3138	8.1105	6.6032	0.2080	0
3.333	-0.2132	-0.0900	0.0822	0.3380	0.2471	0.0662	0.3071	10.4367	7.9621	2.2902	0.2147	0
3.400	-0.1944	-0.0864	0.0843	0.3337	0.2699	0.1005	0.5002	10.1957	7.6686	3.6359	0.1938	0
3.467	-0.4804	-0.0973	0.0904	0.3305	0.2426	0.0885	2.9447	10.0348	8.3673	5.8005	0.2324	16
3.533	0.0689	-0.1073	0.0806	0.3316	0.2270	0.0586	9.2722	10.9906	8.7491	5.3175	0.2763	0
3.600	-0.2887	-0.0909	0.0846	0.3367	0.2188	0.1015	0.0225	8.7114	6.1994	4.0751	0.1152	0
3.667	-0.3995	-0.1139	0.0864	0.3373	0.1977	0.0956	2.2582	9.7037	7.4909	4.4069	0.1530	0
3.733	-0.0227	-0.1104	0.0778	0.3350	0.1917	0.0672	1.3614	10.3404	7.8344	6.8126	0.2039	0
3.800	-0.1700	-0.1131	0.0778	0.3315	0.2026	0.0586	1.8499	10.4871	7.5069	4.5036	0.2145	0
3.867	-0.2140	-0.1589	0.0774	0.3334	0.2193	0.0515	2.1980	10.4160	8.1941	5.4060	0.2091	0
3.933	0.0687	-0.1816	0.0808	0.3303	0.2472	0.0841	1.1903	10.4181	8.6593	2.6227	0.2286	0
4.000	-0.5034	-0.1395	0.0827	0.3287	0.2211	0.1025	0.4166	10.9876	9.9917	6.7899	0.2964	1
4.067	-0.1922	-0.1445	0.0739	0.3280	0.2142	0.0355	0.1090	9.6104	6.4095	2.4217	0.1890	0
4.133	-0.1300	-0.1226	0.0779	0.3266	0.2279	0.0953	2.9421	10.1398	7.3472	1.1849	0.1794	0
4.200	-0.0844	-0.1030	0.0774	0.3216	0.2275	0.0784	0.6023	10.5753	7.7295	3.4361	0.2226	0
4.267	0.0029	-0.1345	0.0678	0.3170	0.2475	0.0387	9.5846	10.5335	7.4965	6.9096	0.2274	0
4.333	0.0034	-0.1318	0.0724	0.3130	0.2813	0.1225	0.6862	10.5372	8.1097	2.9829	0.2217	0
4.400	-0.1657	-0.1272	0.0801	0.3124	0.2676	0.0598	0.2598	10.5648	8.0134	2.5638	0.2266	0
4.467	-0.0689	-0.1978	0.0711	0.3141	0.2620	0.0424	2.4190	10.5117	7.6902	6.0974	0.2497	2
4.533	0.0166	-0.1809	0.0721	0.3137	0.2777	0.0613	10.5280	10.9911	8.8686	5.4315	0.2694	0
4.600	-0.1189	-0.1443	0.0753	0.3080	0.2744	0.0635	0.0272	9.1592	6.6355	2.0535	0.1245	0
4.667	0.0209	-0.1772	0.0646	0.3017	0.2920	0.0336	3.1679	10.0757	7.6072	4.7154	0.1837	0
4.733	-0.0691	-0.1671	0.0674	0.2961	0.3206	0.0801	1.7491	10.3482	8.7316	6.7255	0.2189	0
4.800	-0.2054	-0.1865	0.0728	0.2922	0.3045	0.0868	2.5424	10.3097	8.6091	3.3648	0.2157	0
4.867	-0.1427	-0.1878	0.0631	0.2922	0.3075	0.0279	1.2906	10.0598	8.0464	6.0194	0.1813	0
4.933	0.0015	-0.1324	0.0662	0.2932	0.3336	0.0990	1.4505	9.9396	8.2006	4.2270	0.1807	0
5.000	-0.0944	-0.1792	0.0731	0.2867	0.3219	0.0733	1.1591	11.1220	10.0288	6.5963	0.3008	1
5.067	-0.0430	-0.1703	0.0623	0.2834	0.3165	0.0275	0.1082	9.8687	6.4665	2.9112	0.1995	0
5.133	-0.1135	-0.2362	0.0658	0.2805	0.3303	0.0855	3.9710	8.6151	6.8995	1.6565	0.0888	0
5.200	-0.0812	-0.2088	0.0670	0.2766	0.3225	0.0728	1.1910	9.3896	7.4418	2.8006	0.1348	0
5.267	-0.0560	-0.2417	0.0605	0.2730	0.3429	0.0346	9.6975	9.6446	7.9599	6.9143	0.1548	0
5.333	0.0378	-0.1959	0.0602	0.2681	0.3664	0.0493	0.6493	9.7498	8.7412	4.4015	0.1705	0
5.400	-0.0222	-0.1983	0.0660	0.2607	0.3676	0.0620	0.6030	9.8945	8.6975	2.8259	0.1858	0
5.467	-0.0191	-0.1679	0.0569	0.2559	0.3717	0.0556	0.9511	9.9522	8.6217	4.6869	0.2255	4
5.533	-0.0928	-0.2002	0.0625	0.2527	0.3569	0.0735	12.2487	11.0201	8.9086	5.8418	0.2818	0
5.600	-0.0775	-0.1698	0.0550	0.2494	0.3636	0.0466	0.0379	8.2795	6.2983	3.8125	0.1077	0
5.667	-0.0825	-0.1607	0.0568	0.2443	0.3718	0.0422	1.9294	9.1393	7.1536	4.2562	0.1224	0
5.733	-0.0225	-0.1693	0.0532	0.2384	0.3672	0.0505	2.1499	9.7940	8.1615	6.5921	0.1612	0
5.800	-0.0285	-0.1225	0.0514	0.2288	0.3654	0.0444	3.0388	9.8523	8.2932	3.2741	0.1756	0
5.867	-0.0588	-0.1693	0.0546	0.2270	0.3770	0.0434	0.6062	9.9148	8.1520	4.6239	0.1753	0
5.933	-0.0281	-0.1525	0.0484	0.2256	0.3704	0.0279	2.0783	9.9976	7.9222	4.4243	0.1781	0
6.000	-0.0432	-0.1733	0.0465	0.2229	0.3873	0.0451	1.4721	11.0491	9.9929	6.5043	0.2939	1
6.067	-0.0093	-0.1623	0.0436	0.2191	0.3980	0.0441	0.1087	9.9583	6.3816	1.9675	0.2000	0
6.133	0.0023	-0.1687	0.0493	0.2186	0.4224	0.1069	3.3410	9.6200	7.6173	3.0017	0.1409	0
6.200	-0.0490	-0.2078	0.0504	0.2124	0.4126	0.0468	0.9568	10.3502	7.8187	2.2612	0.2032	0
6.267	-0.0596	-0.2409	0.0491	0.2104	0.4104	0.0510	8.2284	10.6592	8.3013	6.6828	0.2439	0
6.333	-0.0445	-0.1653	0.0418	0.2112	0.4161	0.0576	0.2617	10.6746	8.1196	5.9186	0.2414	0
6.400	-0.0837	-0.2450	0.0464	0.2063	0.3949	0.0390	1.1120	10.6877	7.6783	2.9548	0.2393	0
6.467	-0.0298	-0.1846	0.0414	0.1983	0.4020	0.0728	0.6673	10.5827	7.7674	4.6575	0.2604	2
6.533	-0.0139	-0.2217	0.0411	0.1918	0.4240	0.0400	12.1186	11.1331	9.1208	5.8010	0.2876	0
6.600	-0.0351	-0.1865	0.0402	0.1857	0.4585	0.0645	0.0247	8.9412	5.5933	0.9626	0.1234	0
6.667	-0.0326	-0.2146	0.0416	0.1812	0.4657	0.0600	4.7868	9.8392	6.4667	2.7906	0.1587	0
6.733	-0.0008	-0.1673	0.0377	0.1831	0.4715	0.0603	2.9535	10.2237	7.3920	6.4237	0.1991	0
6.800	-0.0266	-0.2084	0.0384	0.1852	0.4730	0.0574	3.5390	10.4507	8.0587	3.6177	0.2154	0
6.867	0.0208	-0.2083	0.0397	0.1875	0.4740	0.0775	0.2119	10.2780	8.5089	4.7991	0.2058	0
6.933	0.0108	-0.2011	0.0397	0.1910	0.4412	0.0625	0.7716	10.1202	8.6537	5.7543	0.1939	0
7.000	-0.0466	-0.2074	0.0380	0.1968	0.4114	0.0792	1.5232	10.9247	10.0324	6.4003	0.2937	1
7.067	-0.0327	-0.2096	0.0366	0.2003	0.4074	0.1218	0.1857	9.8381	6.5326	1.9701	0.1970	0
7.133	-0.0194	-0.2067	0.0367	0.2055	0.4378	0.1346	1.9993	9.4077	6.8139	4.3181	0.1231	0
7.200	-0.0475	-0.1953	0.0350	0.2010	0.5075	0.2083	1.4375	10.1866	8.0339	1.8367	0.1962	0
7.267	0.0087	-0.2090	0.0325	0.1890	0.5939	0.1679	9.7683	10.5330	8.3477	6.9398	0.2332	0
7.333	-0.0114	-0.1961	0.0303	0.1756	0.6802	0.1691	0.4611	10.6280	8.0286	4.8171	0.2347	0
7.400	-0.0694	-0.1815	0.0341	0.1637	0.7425	0.1600	1.6335	10.5770	7.9445	4.1906	0.2323	0
7.467	-0.0112	-0.1486	0.0356	0.1468	0.7768	0.1275	1.1843	10.4998	9.4265	6.9555	0.2777	8
7.533	-0.0052	-0.1050	0.0307	0.1308	0.7926	0.1725	13.7165	11.1005	9.1248	6.1032	0.2790	0
7.600	0.0076	-0.1408	0.0287	0.1211	0.7905	0.1863	0.0326	9.2598	6.3955	3.7402	0.1492	0
7.667	0.0457	-0.1745	0.0253	0.1184	0.7680	0.1299	1.7855	10.2311	6.9489	2.8238	0.1904	0
