t	zoom	rot	act	bright	sat	cut	onset	low	mid	high	rms	beatRank
8.333	0.3824	0.5754	0.0536	0.0464	0.9758	0.1172	0.0000	0.0000	0.0000	0.0000	0.0000	0
8.400	1.0545	0.8388	0.1206	0.1524	0.7438	0.6186	0.0000	0.0000	0.0000	0.0000	0.0000	0
8.467	0.2499	0.6008	0.0857	0.0773	0.9870	0.2350	0.0000	0.0000	0.0000	0.0000	0.0000	1
8.533	0.1218	1.0076	0.0467	0.0840	0.9875	0.1419	0.0000	0.0000	0.0000	0.0000	0.0000	0
8.600	3.6575	0.8249	0.0827	0.0156	0.8981	0.6032	0.0000	0.0000	0.0000	0.0000	0.0000	0
8.667	-3.3386	0.5461	0.0119	0.0117	0.8986	0.0333	0.0000	0.0000	0.0000	0.0000	0.0000	0
8.733	3.6575	1.0364	0.0563	0.0638	0.6150	0.1527	0.0000	0.0000	0.0000	0.0000	0.0000	0
8.800	0.7245	0.5635	0.0741	0.0556	0.9843	0.4444	0.0000	0.0000	0.0000	0.0000	0.0000	0
8.867	0.6533	0.9603	0.0421	0.0213	0.9685	0.3017	0.0000	0.0000	0.0000	0.0000	0.0000	0
8.933	0.4337	0.8503	0.0339	0.0449	0.9736	0.0623	0.0000	0.0000	0.0000	0.0000	0.0000	0
9.000	0.4503	0.6500	0.0203	0.0435	0.9687	0.0341	0.0000	0.0000	0.0000	0.0000	0.0000	2
9.067	0.6320	0.9693	0.0517	0.0431	0.6762	0.2098	0.0000	0.0000	0.0000	0.0000	0.0000	0
9.133	0.0350	0.6636	0.0362	0.0117	0.8226	0.0576	0.0000	0.0000	0.0000	0.0000	0.0000	0
9.200	-0.0138	0.9287	0.0133	0.0167	0.9304	0.0255	0.0000	0.0000	0.0000	0.0000	0.0000	0
9.267	3.6575	1.0399	0.0312	0.0391	0.8143	0.1037	0.0000	0.0000	0.0000	0.0000	0.0000	0
9.333	1.5903	0.6015	0.0372	0.0538	0.7481	0.1620	0.0000	0.0000	0.0000	0.0000	0.0000	0
9.400	0.4486	0.9585	0.0407	0.0193	0.9765	0.2047	0.0000	0.0000	0.0000	0.0000	0.0000	0
9.467	0.4913	0.6229	0.0329	0.0458	0.9437	0.0946	0.0000	0.0000	0.0000	0.0000	0.0000	1
9.533	0.0478	0.9605	0.0305	0.0298	0.9445	0.0919	0.0000	0.0000	0.0000	0.0000	0.0000	0
9.600	0.3926	0.9706	0.0343	0.0479	0.9705	0.2076	0.0000	0.0000	0.0000	0.0000	0.0000	0
9.667	0.3849	0.6345	0.0984	0.1403	0.7667	0.2157	0.0000	0.0000	0.0000	0.0000	0.0000	0
9.733	0.9848	0.9657	0.0817	0.0811	0.8945	0.2490	0.0000	0.0000	0.0000	0.0000	0.0000	0
9.800	0.2370	0.6054	0.0438	0.0926	0.8743	0.1174	0.0000	0.0000	0.0000	0.0000	0.0000	0
9.867	1.3788	0.9720	0.0646	0.0815	0.9346	0.1132	0.0000	0.0000	0.0000	0.0000	0.0000	0
9.933	1.4174	0.9969	0.0666	0.0939	0.9249	0.1049	0.0000	0.0000	0.0000	0.0000	0.0000	0
10.000	0.9859	0.6210	0.0714	0.1138	0.9238	0.2875	0.0000	0.0000	0.0000	0.0000	0.0000	4
10.067	1.5185	0.9475	0.2447	0.3479	0.5162	0.9174	0.0000	0.0000	0.0000	0.0000	0.0000	0
10.133	-2.0241	0.6392	0.2420	0.5345	0.7410	0.8613	0.0000	0.0000	0.0000	0.0000	0.0000	0
10.200	0.7959	0.9308	0.3761	0.1828	0.6295	1.1772	0.0000	0.0000	0.0000	0.0000	0.0000	0
10.267	0.8321	1.2501	0.1968	0.3302	0.7630	0.6708	0.0000	0.0000	0.0000	0.0000	0.0000	0
10.333	0.2153	0.5795	0.1107	0.3116	0.7889	0.2282	0.0000	0.0000	0.0000	0.0000	0.0000	0
10.400	-0.0476	0.9708	0.1038	0.3314	0.8502	0.7485	0.0000	0.0000	0.0000	0.0000	0.0000	0
10.467	-3.6575	0.5463	0.2472	0.0945	0.9066	0.7059	0.0000	0.0000	0.0000	0.0000	0.0000	1
10.533	-1.4595	0.8078	0.0838	0.0134	0.7418	0.8777	0.0000	0.0000	0.0000	0.0000	0.0000	0
10.600	3.6575	1.1253	0.1202	0.1321	0.8047	0.3353	0.0000	0.0000	0.0000	0.0000	0.0000	0
10.667	-3.6575	0.5165	0.1192	0.0903	0.9073	0.5319	0.0000	0.0000	0.0000	0.0000	0.0000	0
10.733	-0.4594	0.8610	0.1404	0.2153	0.9515	1.3760	0.0000	0.0000	0.0000	0.0000	0.0000	0
10.800	1.6753	0.5532	0.0930	0.1918	0.9333	0.2346	0.0000	0.0000	0.0000	0.0000	0.0000	0
10.867	-3.6575	1.0110	0.0902	0.2454	0.9528	0.2814	0.0000	0.0000	0.0000	0.0000	0.0000	0
10.933	2.5186	1.0244	0.2300	0.0187	0.9039	1.3152	0.0000	0.0000	0.0000	0.0000	0.0000	0
11.000	0.5008	0.5978	0.0298	0.0395	0.8832	0.1370	0.0000	0.0000	0.0000	0.0000	0.0000	2
11.067	0.8322	0.9687	0.0344	0.0321	0.9257	0.1071	0.0000	0.0000	0.0000	0.0000	0.0000	0
11.133	0.4737	0.6124	0.0482	0.0637	0.9395	0.0821	0.0000	0.0000	0.0000	0.0000	0.0000	0
11.200	1.2708	0.9936	0.1714	0.2017	0.9446	1.0635	0.0000	0.0000	0.0000	0.0000	0.0000	0
11.267	-3.6575	1.0199	0.1102	0.2289	0.9719	0.2600	0.0000	0.0000	0.0000	0.0000	0.0000	0
11.333	-3.6575	0.5076	0.1579	0.2028	0.6936	1.2169	0.0000	0.0000	0.0000	0.0000	0.0000	0
11.400	-3.6575	0.9879	0.1793	0.0683	0.9744	0.7037	0.0000	0.0000	0.0000	0.0000	0.0000	0
11.467	-1.5782	0.6523	0.0870	0.1161	0.9820	0.2294	0.0000	0.0000	0.0000	0.0000	0.0000	1
11.533	-3.6575	0.9976	0.1355	0.2010	0.9752	0.2983	0.0000	0.0000	0.0000	0.0000	0.0000	0
11.600	-3.6575	0.9417	0.1489	0.0733	0.9837	0.7730	0.0000	0.0000	0.0000	0.0000	0.0000	0
11.667	-2.0904	0.7231	0.0681	0.0232	0.7018	0.4520	0.0000	0.0000	0.0000	0.0000	0.0000	0
11.733	-2.5283	0.8506	0.0763	0.0880	0.9927	0.2605	0.0000	0.0000	0.0000	0.0000	0.0000	0
11.800	0.1214	0.8884	0.0818	0.0186	0.7217	0.3510	0.0000	0.0000	0.0000	0.0000	0.0000	0
11.867	3.6575	0.9427	0.0680	0.0652	0.6316	0.1120	0.0000	0.0000	0.0000	0.0000	0.0000	0
11.933	-3.6575	0.9137	0.1098	0.0907	0.7739	0.2515	0.0000	0.0000	0.0000	0.0000	0.0000	0
12.000	-3.0385	0.5579	0.0893	0.0501	0.8598	0.2816	0.0000	0.0000	0.0000	0.0000	0.0000	8
12.067	3.6575	0.9704	0.0790	0.0775	0.6582	0.3431	0.0000	0.0000	0.0000	0.0000	0.0000	0
12.133	-3.6575	0.5941	0.0433	0.0634	0.8424	0.1961	0.0000	0.0000	0.0000	0.0000	0.0000	0
12.200	0.6692	0.9641	0.0545	0.0850	0.8820	0.3402	0.0000	0.0000	0.0000	0.0000	0.0000	0
12.267	-3.6575	0.9309	0.0819	0.1195	0.9722	0.1645	0.0000	0.0000	0.0000	0.0000	0.0000	0
12.333	3.6575	0.6426	0.0966	0.0437	0.5353	0.5718	0.0000	0.0000	0.0000	0.0000	0.0000	0
